Timestamp,Transaction ID,Sender Account,Total Sent Amount,Receiver Account,Receiver Amount,Token Symbol,Memo,Fee (HBAR)
2024-12-11T19:12:34.000Z,0.0.7663118-1733944345-145646160,0.0.7663118,285000,0.0.1357150,285000,KBL,Kabila Claim INO - 19 Key NFTs,0.00336473
2024-12-11T19:09:54.000Z,0.0.7663118-1733944184-360003650,0.0.7663118,1425000,0.0.1355809,1425000,KBL,Kabila Claim INO - 95 Key NFTs,0.00336473
2024-12-11T19:11:47.000Z,0.0.1354118-1733944285-660015486,0.0.7835651,874.506948,0.0.1354118,874.506948,KBL,,0
2024-12-11T19:00:08.000Z,0.0.1354118-1733943592-482236490,0.0.7835651,4575.067885,0.0.1354118,4575.067885,KBL,,0
2024-12-11T19:24:55.000Z,0.0.7663118-1733945086-139172703,0.0.7663118,15000,0.0.1353334,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T18:59:48.000Z,0.0.1352341-1733943569-122597448,0.0.7835651,674.590951,0.0.1352341,674.590951,KBL,,0
2024-12-12T00:48:01.000Z,0.0.7663118-1733964472-681573184,0.0.7663118,15000,0.0.1347358,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00332335
2024-12-12T01:48:04.000Z,0.0.1345580-1733968065-265635627,0.0.7835651,834.548313,0.0.1345580,834.548313,KBL,,0
2024-12-12T01:46:53.000Z,0.0.1345580-1733967996-410900421,0.0.7835651,861.867501,0.0.1345580,861.867501,KBL,,0
2024-12-12T01:09:50.000Z,0.0.1345580-1733965776-524827635,0.0.7835651,7040.23809,0.0.1345580,7040.23809,KBL,,0
2024-12-12T01:06:52.000Z,0.0.1345580-1733965593-705993450,0.0.7835651,3514.706331,0.0.1345580,3514.706331,KBL,,0
2024-12-11T19:19:53.000Z,0.0.7663118-1733944782-070819794,0.0.7663118,15000,0.0.1339478,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:14:00.000Z,0.0.7663118-1733944430-721306794,0.0.7663118,15000,0.0.1338506,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T21:07:48.000Z,0.0.7663118-1733951256-070302649,0.0.7663118,15000,0.0.1335588,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336691
2024-12-12T04:41:34.000Z,0.0.1334900-1733978483-820708381,0.0.7835651,29806.950006,0.0.1334900,29806.950006,KBL,,0
2024-12-11T20:17:51.000Z,0.0.1334900-1733948262-557248196,0.0.7835651,82218.719823,0.0.1334900,82218.719823,KBL,,0
2024-12-11T20:10:23.000Z,0.0.1334900-1733947808-781102734,0.0.7835651,155377.828142,0.0.1334900,155377.828142,KBL,,0
2024-12-11T20:08:50.000Z,0.0.1334900-1733947718-695849980,0.0.7835651,19.208677,0.0.1334900,19.208677,KBL,,0
2024-12-11T21:49:04.000Z,0.0.1334138-1733953730-217832117,0.0.7835651,5000,0.0.1334138,5000,KBL,,0
2024-12-11T19:11:40.000Z,0.0.7663118-1733944290-186944236,0.0.7663118,75000,0.0.1332780,75000,KBL,Kabila Claim INO - 5 Key NFTs,0.00336464
2024-12-11T22:41:34.000Z,0.0.7663118-1733956881-835391907,0.0.7663118,225000,0.0.1330551,225000,KBL,Kabila Claim INO - 15 Key NFTs,0.00339373
2024-12-12T06:42:58.000Z,0.0.1324158-1733985764-179241729,0.0.7835651,45656.848755,0.0.1324158,45656.848755,KBL,,0
2024-12-11T19:16:24.000Z,0.0.7663118-1733944572-448490504,0.0.7663118,45000,0.0.1324158,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00336464
2024-12-12T12:46:53.000Z,0.0.1320188-1734007600-294416718,0.0.7835651,1475.289398,0.0.1320188,1475.289398,KBL,,0
2024-12-12T12:44:24.000Z,0.0.1320188-1734007451-495789724,0.0.7835651,1983.890344,0.0.1320188,1983.890344,KBL,,0
2024-12-12T12:43:07.000Z,0.0.1320188-1734007377-320933296,0.0.7835651,6568.490651,0.0.1320188,6568.490651,KBL,,0
2024-12-12T09:37:10.000Z,0.0.1320188-1733996217-953168553,0.0.7836733,4.531156,0.0.1320188,4.531156,KBL,,0
2024-12-12T09:35:44.000Z,0.0.1320188-1733996134-595618394,0.0.7835651,1050.565352,0.0.1320188,1050.565352,KBL,,0
2024-12-12T09:33:57.000Z,0.0.1320188-1733996026-457613741,0.0.7835651,1056.406471,0.0.1320188,1056.406471,KBL,,0
2024-12-12T03:51:04.000Z,0.0.1320188-1733975454-661585080,0.0.7837568,7.014497,0.0.1320188,7.014497,KBL,,0
2024-12-12T03:49:33.000Z,0.0.1320188-1733975363-272580048,0.0.7835651,1507.745598,0.0.1320188,1507.745598,KBL,,0
2024-12-12T00:46:22.000Z,0.0.7663118-1733964368-737007032,0.0.7663118,30000,0.0.1320188,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00332335
2024-12-12T11:55:00.000Z,0.0.7663118-1734004488-354373089,0.0.7663118,15000,0.0.1311813,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00333319
2024-12-11T19:37:25.000Z,0.0.1303525-1733945830-745183477,0.0.4817915,565.609014,0.0.1303525,565.609014,KBL,,0
2024-12-11T19:13:49.000Z,0.0.7663118-1733944417-928996432,0.0.7663118,60000,0.0.1303525,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-11T20:11:20.000Z,0.0.1300860-1733947869-019601547,0.0.7835651,3555.656177,0.0.1300860,3555.656177,KBL,,0
2024-12-11T19:40:44.000Z,0.0.1300860-1733946029-613823012,0.0.7835651,442.032102,0.0.1300860,442.032102,KBL,,0
2024-12-11T19:40:25.000Z,0.0.1300860-1733946012-249500931,0.0.7835651,500,0.0.1300860,500,KBL,,0
2024-12-11T19:39:07.000Z,0.0.1300860-1733945932-548319792,0.0.7835651,500,0.0.1300860,500,KBL,,0
2024-12-12T11:49:04.000Z,0.0.7663118-1734004135-205099015,0.0.7663118,15000,0.0.1296578,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00333319
2024-12-11T19:34:10.000Z,0.0.7663118-1733945637-082434860,0.0.7663118,315000,0.0.1291686,315000,KBL,Kabila Claim INO - 21 Key NFTs,0.00336473
2024-12-12T04:47:55.000Z,0.0.1285385-1733978861-457383943,0.0.7835651,1725.274824,0.0.1285385,1725.274824,KBL,,0
2024-12-12T03:42:23.000Z,0.0.6144865-1733974931-078488785,0.0.6144865,298.282768,0.0.1285385,298.282768,KBL,,0.00344061
2024-12-11T20:21:56.000Z,0.0.1285385-1733948507-161568423,0.0.7835651,1043.324939,0.0.1285385,1043.324939,KBL,,0
2024-12-11T20:17:56.000Z,0.0.6144865-1733948265-348393310,0.0.6144865,4121.995944,0.0.1285385,4121.995944,KBL,,0.00337861
2024-12-11T20:01:12.000Z,0.0.1285385-1733947259-603815895,0.0.7835651,1054.576265,0.0.1285385,1054.576265,KBL,,0
2024-12-11T19:59:19.000Z,0.0.1285385-1733947147-120677637,0.0.7835651,3992.439154,0.0.1285385,3992.439154,KBL,,0
2024-12-11T19:56:21.000Z,0.0.1285385-1733946968-054896617,0.0.7835651,3000,0.0.1285385,3000,KBL,,0
2024-12-11T19:54:45.000Z,0.0.1285385-1733946872-935404178,0.0.7835651,5529.052488,0.0.1285385,5529.052488,KBL,,0
2024-12-11T19:42:49.000Z,0.0.1285385-1733946156-174136236,0.0.7835651,601.735605,0.0.1285385,601.735605,KBL,,0
2024-12-11T19:42:09.000Z,0.0.1285385-1733946117-567815254,0.0.7835651,270.838036,0.0.1285385,270.838036,KBL,,0
2024-12-11T19:36:59.000Z,0.0.7663118-1733945805-924818366,0.0.7663118,30000,0.0.1285385,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:25:13.000Z,0.0.1285385-1733945100-091137348,0.0.7835651,1001,0.0.1285385,1001,KBL,,0
2024-12-11T19:38:26.000Z,0.0.7663118-1733945897-019441246,0.0.7663118,180000,0.0.1282414,180000,KBL,Kabila Claim INO - 12 Key NFTs,0.00336473
2024-12-11T19:10:04.000Z,0.0.7663118-1733944191-844993908,0.0.7663118,30000,0.0.1282278,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:50:02.000Z,0.0.1978158-1733946590-369145645,0.0.1978158,536250,0.0.1269540,536250,KBL,,0.00336203
2024-12-11T19:48:40.000Z,0.0.1978158-1733946510-409069262,0.0.1978158,10000,0.0.1269540,10000,KBL,,0.00336203
2024-12-11T19:30:33.000Z,0.0.1260568-1733945423-511142302,0.0.7835651,3653.75056,0.0.1260568,3653.75056,KBL,,0
2024-12-11T23:34:18.000Z,0.0.1260393-1733960046-785719357,0.0.7835651,12274.629518,0.0.1260393,12274.629518,KBL,,0
2024-12-11T23:00:06.000Z,0.0.1238894-1733957991-023274398,0.0.7835651,335.999658,0.0.1238894,335.999658,KBL,,0
2024-12-11T19:11:00.000Z,0.0.7663118-1733944251-251980572,0.0.7663118,15000,0.0.1232069,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:23:48.000Z,0.0.7663118-1733945016-048299915,0.0.7663118,15000,0.0.1197760,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T20:15:49.000Z,0.0.7663118-1733948136-439159867,0.0.7663118,15000,0.0.1194381,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-11T19:11:21.000Z,0.0.7663118-1733944270-483850007,0.0.7663118,510000,0.0.1186292,510000,KBL,Kabila Claim INO - 34 Key NFTs,0.00336473
2024-12-11T21:53:17.000Z,0.0.7663118-1733953983-611288239,0.0.7663118,15000,0.0.1184477,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336691
2024-12-11T19:02:31.000Z,0.0.1183370-1733943736-082095005,0.0.7835651,8.981321,0.0.1183370,8.981321,KBL,,0
2024-12-11T19:00:26.000Z,0.0.1183339-1733943612-689704938,0.0.7835651,120.256709,0.0.1183339,120.256709,KBL,,0
2024-12-11T19:10:22.000Z,0.0.7663118-1733944212-473277906,0.0.7663118,15000,0.0.1177722,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T21:29:16.000Z,0.0.1177120-1733952542-591131160,0.0.7835651,10000,0.0.1177120,10000,KBL,,0
2024-12-11T19:37:47.000Z,0.0.1107988-1733945859-802290667,0.0.1107988,4500,0.0.1176331,4500,KBL,kbl,0.0033623
2024-12-11T19:13:03.000Z,0.0.7663118-1733944371-764581084,0.0.7663118,60000,0.0.1176331,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-11T19:18:31.000Z,0.0.1170731-1733944692-914199867,0.0.7835651,301.240486,0.0.1170731,301.240486,KBL,,0
2024-12-11T19:30:51.000Z,0.0.7663118-1733945441-749580076,0.0.7663118,15000,0.0.1159806,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T18:57:05.000Z,0.0.3713657-1733943414-103188198,0.0.3713657,7708,0.0.1159806,7708,KBL,,0.00336203
2024-12-11T18:58:11.000Z,0.0.1158613-1733943474-566742252,0.0.7835651,13913.291793,0.0.1158613,13913.291793,KBL,,0
2024-12-12T11:39:03.000Z,0.0.7663118-1734003532-596429891,0.0.7663118,15000,0.0.1158436,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00333319
2024-12-11T20:04:44.000Z,0.0.1157254-1733947467-956901286,0.0.7835651,54132.734762,0.0.1157254,54132.734762,KBL,,0
2024-12-11T18:57:59.000Z,0.0.1157254-1733943465-325244309,0.0.7835651,167048.935023,0.0.1157254,167048.935023,KBL,,0
2024-12-12T06:10:21.000Z,0.0.7663118-1733983812-190142404,0.0.7663118,45000,0.0.1156681,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00328516
2024-12-11T19:01:23.000Z,0.0.1156372-1733943599-623717689,0.0.7835651,433.639848,0.0.1156372,433.639848,KBL,,0
2024-12-11T21:01:52.000Z,0.0.1154733-1733950897-167928362,0.0.7835651,550,0.0.1154733,550,KBL,,0
2024-12-11T23:24:40.000Z,0.0.7663118-1733959470-222195540,0.0.7663118,30000,0.0.1152786,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336004
2024-12-11T22:31:01.000Z,0.0.7663118-1733956249-389855489,0.0.7663118,15000,0.0.1146331,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00339364
2024-12-11T19:24:24.000Z,0.0.7663118-1733945054-098098444,0.0.7663118,15000,0.0.1145727,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T02:32:05.000Z,0.0.1137936-1733970708-438815218,0.0.7835651,5780.569758,0.0.1137936,5780.569758,KBL,,0
2024-12-11T19:46:24.000Z,0.0.1137064-1733946362-315627490,0.0.7835651,2384.1329,0.0.1137064,2384.1329,KBL,,0
2024-12-11T19:46:17.000Z,0.0.1137064-1733946347-705175040,0.0.7835651,2389.704833,0.0.1137064,2389.704833,KBL,,0
2024-12-11T19:14:16.000Z,0.0.4387173-1733944443-623516199,0.0.4387173,15000,0.0.1137064,15000,KBL,Fungible Token transferred via Kabila Wallet,0.00336599
2024-12-11T19:12:11.000Z,0.0.7663118-1733944321-340470658,0.0.7663118,15000,0.0.1137064,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T18:57:28.000Z,0.0.1137064-1733943430-764443874,0.0.7835651,3830.100174,0.0.1137064,3830.100174,KBL,,0
2024-12-11T19:04:33.000Z,0.0.1136658-1733943864-374745303,0.0.7835651,43.145454,0.0.1136658,43.145454,KBL,,0
2024-12-12T14:45:27.000Z,0.0.1136618-1734014713-526230825,0.0.7836733,49.127672,0.0.1136618,49.127672,KBL,,0
2024-12-12T14:43:53.000Z,0.0.1136618-1734014618-774881585,0.0.7835651,429.608202,0.0.1136618,429.608202,KBL,,0
2024-12-12T14:42:13.000Z,0.0.1136618-1734014520-506784785,0.0.7835651,209.726353,0.0.1136618,209.726353,KBL,,0
2024-12-11T18:59:58.000Z,0.0.1136511-1733943587-131430789,0.0.7835651,3772.478896,0.0.1136511,3772.478896,KBL,,0
2024-12-11T20:03:41.000Z,0.0.1133888-1733947403-281980587,0.0.7835651,168929.823791,0.0.1133888,168929.823791,KBL,,0
2024-12-11T19:14:53.000Z,0.0.1133888-1733944476-096706865,0.0.7835651,187465.520781,0.0.1133888,187465.520781,KBL,,0
2024-12-11T19:10:23.000Z,0.0.1133888-1733944205-147115839,0.0.7835651,117605.028995,0.0.1133888,117605.028995,KBL,,0
2024-12-11T18:57:43.000Z,0.0.1133888-1733943445-772004900,0.0.7835651,513827.711855,0.0.1133888,513827.711855,KBL,,0
2024-12-11T22:35:21.000Z,0.0.1133493-1733956507-138373679,0.0.7835651,975.139458,0.0.1133493,975.139458,KBL,,0
2024-12-11T19:23:23.000Z,0.0.7663118-1733944990-980818398,0.0.7663118,600000,0.0.1133386,600000,KBL,Kabila Claim INO - 40 Key NFTs,0.00336473
2024-12-11T19:45:12.000Z,0.0.7663118-1733946301-609680469,0.0.7663118,30000,0.0.1133134,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:02:44.000Z,0.0.1132575-1733943748-928741057,0.0.7835651,2695.423405,0.0.1132575,2695.423405,KBL,,0
2024-12-11T20:33:19.000Z,0.0.7663118-1733949188-337288753,0.0.7663118,60000,0.0.1130868,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00338124
2024-12-11T19:39:22.000Z,0.0.4375585-1733945951-863310071,0.0.4375585,60000,0.0.1125727,60000,KBL,,0.00336203
2024-12-11T19:00:57.000Z,0.0.1125727-1733943643-195821473,0.0.7835651,27984.268199,0.0.1125727,27984.268199,KBL,,0
2024-12-11T19:21:43.000Z,0.0.7663118-1733944891-913890174,0.0.7663118,60000,0.0.1120498,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-12T12:57:07.000Z,0.0.1120388-1734008213-007045746,0.0.7835651,3247.108883,0.0.1120388,3247.108883,KBL,,0
2024-12-11T20:05:53.000Z,0.0.1120388-1733947542-830833750,0.0.4817915,5123.680364,0.0.1120388,5123.680364,KBL,,0
2024-12-11T19:12:57.000Z,0.0.7663118-1733944364-432778838,0.0.7663118,30000,0.0.1120388,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-12T11:10:05.000Z,0.0.7663118-1734001796-424575716,0.0.7663118,30000,0.0.1117719,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00333319
2024-12-11T22:59:06.000Z,0.0.693645-1733957933-426654591,0.0.693645,247500,0.0.1117335,247500,KBL,Fungible Token transferred via Kabila Wallet,0.00339501
2024-12-11T21:34:13.000Z,0.0.7663118-1733952843-598895122,0.0.7663118,75000,0.0.1117304,75000,KBL,Kabila Claim INO - 5 Key NFTs,0.00336691
2024-12-11T19:15:41.000Z,0.0.7663118-1733944528-893052739,0.0.7663118,45000,0.0.1117243,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00336464
2024-12-11T19:02:37.000Z,0.0.1117243-1733943745-573472287,0.0.7835651,9897.06896,0.0.1117243,9897.06896,KBL,,0
2024-12-12T07:42:07.000Z,0.0.1116944-1733989310-631750944,0.0.7835661,5573.860141,0.0.1116944,5573.860141,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0557 KBL,0.00716694
2024-12-11T19:54:50.000Z,0.0.1116833-1733946877-284980343,0.0.7835651,110292.628576,0.0.1116833,110292.628576,KBL,,0
2024-12-11T19:10:31.000Z,0.0.7663118-1733944219-286580048,0.0.7663118,90000,0.0.1116833,90000,KBL,Kabila Claim INO - 6 Key NFTs,0.00336464
2024-12-11T19:13:16.000Z,0.0.7663118-1733944384-901852331,0.0.7663118,60000,0.0.1114610,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-11T18:56:48.000Z,0.0.5970726-1733943397-781959982,0.0.5970726,27984.34681,0.0.1112484,27984.34681,KBL,,0.00336203
2024-12-11T19:37:30.000Z,0.0.1112309-1733945838-493623310,0.0.7835651,1898.614275,0.0.1112309,1898.614275,KBL,,0
2024-12-11T19:32:58.000Z,0.0.1112309-1733945561-603610306,0.0.7835651,2016.656612,0.0.1112309,2016.656612,KBL,,0
2024-12-12T08:11:19.000Z,0.0.3713657-1733991070-693754096,0.0.3713657,5133.923083,0.0.1110801,5133.923083,KBL,,0.00323405
2024-12-11T19:25:46.000Z,0.0.7663118-1733945135-389650225,0.0.7663118,45000,0.0.1107988,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00336464
2024-12-11T20:42:37.000Z,0.0.7663118-1733949742-577408529,0.0.7663118,165000,0.0.1105728,165000,KBL,Kabila Claim INO - 11 Key NFTs,0.00338133
2024-12-12T09:55:00.000Z,0.0.1099467-1733997286-479805255,0.0.7835651,35895.849951,0.0.1099467,35895.849951,KBL,,0
2024-12-11T19:29:23.000Z,0.0.1099467-1733945349-712781775,0.0.7835651,164129.077621,0.0.1099467,164129.077621,KBL,,0
2024-12-11T19:14:48.000Z,0.0.7663118-1733944479-120672440,0.0.7663118,1140000,0.0.1099467,1140000,KBL,Kabila Claim INO - 76 Key NFTs,0.00336473
2024-12-11T21:42:38.000Z,0.0.4607653-1733953345-957769721,0.0.4607653,2500,0.0.1097530,2500,KBL,Fungible Token transferred via Kabila Wallet,0.00336825
2024-12-11T19:16:07.000Z,0.0.7663118-1733944558-391398704,0.0.7663118,60000,0.0.1097530,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-11T19:11:56.000Z,0.0.7663118-1733944305-525982033,0.0.7663118,15000,0.0.1097183,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:28:50.000Z,0.0.1107988-1733945311-376909690,0.0.1107988,4500,0.0.1097012,4500,KBL,kbl,0.0033623
2024-12-11T19:13:28.000Z,0.0.7663118-1733944394-700008712,0.0.7663118,375000,0.0.1097012,375000,KBL,Kabila Claim INO - 25 Key NFTs,0.00336473
2024-12-12T11:17:14.000Z,0.0.1096712-1734002219-650181335,0.0.7836733,17.302025,0.0.1096712,17.302025,KBL,,0
2024-12-11T23:50:30.000Z,0.0.7663118-1733961019-535774641,0.0.7663118,15000,0.0.1096330,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336004
2024-12-11T22:09:38.000Z,0.0.1094114-1733954966-154797313,0.0.7835651,13788.25245,0.0.1094114,13788.25245,KBL,,0
2024-12-11T19:18:49.000Z,0.0.1094114-1733944716-077673837,0.0.7835651,19971.979535,0.0.1094114,19971.979535,KBL,,0
2024-12-11T19:10:17.000Z,0.0.1094114-1733944203-330169065,0.0.7835651,43099.024303,0.0.1094114,43099.024303,KBL,,0
2024-12-11T19:09:59.000Z,0.0.1094114-1733944185-397485901,0.0.7835651,42137.866494,0.0.1094114,42137.866494,KBL,,0
2024-12-11T19:05:03.000Z,0.0.1094114-1733943884-040531696,0.0.7835651,103212.872581,0.0.1094114,103212.872581,KBL,,0
2024-12-11T19:00:02.000Z,0.0.1094114-1733943580-079864238,0.0.7835651,102318.223333,0.0.1094114,102318.223333,KBL,,0
2024-12-11T18:57:01.000Z,0.0.1094114-1733943403-686203287,0.0.7835651,123016.856555,0.0.1094114,123016.856555,KBL,,0
2024-12-11T18:59:32.000Z,0.0.1093034-1733943551-657982499,0.0.7835651,94.830965,0.0.1093034,94.830965,KBL,,0
2024-12-11T18:59:02.000Z,0.0.1093034-1733943521-314106467,0.0.7835651,2819.774015,0.0.1093034,2819.774015,KBL,,0
2024-12-11T19:11:52.000Z,0.0.1092948-1733944299-932531634,0.0.7835651,43420.684455,0.0.1092948,43420.684455,KBL,,0
2024-12-11T18:57:44.000Z,0.0.1092948-1733943450-565324042,0.0.7835651,634462.628793,0.0.1092948,634462.628793,KBL,,0
2024-12-11T19:57:38.000Z,0.0.1092941-1733947045-181599613,0.0.7835651,4033.805046,0.0.1092941,4033.805046,KBL,,0
2024-12-11T19:25:14.000Z,0.0.7663118-1733945102-384052970,0.0.7663118,15000,0.0.1092941,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T23:09:41.000Z,0.0.7663118-1733958572-002532207,0.0.7663118,15000,0.0.1092803,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336004
2024-12-11T19:09:39.000Z,0.0.7663118-1733944165-897456622,0.0.7663118,45000,0.0.1089293,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00336464
2024-12-11T18:58:16.000Z,0.0.1087845-1733943481-022345067,0.0.7835651,2137.768418,0.0.1087845,2137.768418,KBL,,0
2024-12-11T19:24:59.000Z,0.0.7663118-1733945089-168370498,0.0.7663118,15000,0.0.1087040,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T18:56:33.000Z,0.0.1087040-1733943375-767014260,0.0.7835651,48228.306754,0.0.1087040,48228.306754,KBL,,0
2024-12-11T20:05:10.000Z,0.0.1087027-1733947402-630533130,0.0.7835651,30952.511558,0.0.1087027,30952.511558,KBL,,0
2024-12-11T19:46:51.000Z,0.0.1087027-1733946367-754060675,0.0.7835651,59206.54524,0.0.1087027,59206.54524,KBL,,0
2024-12-11T19:36:18.000Z,0.0.1087027-1733945758-962087527,0.0.7835651,56742.803666,0.0.1087027,56742.803666,KBL,,0
2024-12-11T19:29:06.000Z,0.0.1087027-1733945331-340800759,0.0.7835651,60381.764652,0.0.1087027,60381.764652,KBL,,0
2024-12-11T18:58:20.000Z,0.0.1087027-1733943490-032161432,0.0.7835651,29514.561966,0.0.1087027,29514.561966,KBL,,0
2024-12-11T19:01:42.000Z,0.0.1083926-1733943687-295563763,0.0.7835651,7348.539166,0.0.1083926,7348.539166,KBL,,0
2024-12-12T10:32:54.000Z,0.0.6050981-1733999562-004452960,0.0.6050981,5523.13551,0.0.1079522,5523.13551,KBL,,0.00323819
2024-12-11T19:24:36.000Z,0.0.965330-1733945064-738948380,0.0.965330,60000,0.0.1078179,60000,KBL,Fungible Token transferred via Kabila Wallet,0.00336599
2024-12-11T19:23:58.000Z,0.0.965330-1733945026-822764854,0.0.965330,10000,0.0.1078179,10000,KBL,Fungible Token transferred via Kabila Wallet,0.00336599
2024-12-11T19:15:27.000Z,0.0.7663118-1733944518-350729234,0.0.7663118,420000,0.0.1076475,420000,KBL,Kabila Claim INO - 28 Key NFTs,0.00336473
2024-12-11T19:16:55.000Z,0.0.7663118-1733944606-070181356,0.0.7663118,15000,0.0.1074226,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:21:29.000Z,0.0.7663118-1733944879-300569706,0.0.7663118,15000,0.0.1072997,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T09:51:47.000Z,0.0.1072258-1733997088-367814832,0.0.7835651,20528.086382,0.0.1072258,20528.086382,KBL,,0
2024-12-11T19:58:12.000Z,0.0.7663118-1733947082-970465300,0.0.7663118,30000,0.0.1071285,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-12T06:30:27.000Z,0.0.1070881-1733985015-706826742,0.0.7835661,6933.57497,0.0.1070881,6933.57497,KBL,[KABILA] HSUITE DEX - Swap USDC to KBL - 1 USDC = 34.6679 KBL,0.01027027
2024-12-11T19:14:44.000Z,0.0.7663118-1733944471-883672257,0.0.7663118,15000,0.0.1070881,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:10:12.000Z,0.0.7663118-1733944203-280031885,0.0.7663118,15000,0.0.1067252,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:26:59.000Z,0.0.7663118-1733945205-991897513,0.0.7663118,15000,0.0.1066894,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:44:49.000Z,0.0.7663118-1733946278-729976465,0.0.7663118,15000,0.0.1065199,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T21:56:55.000Z,0.0.1514485-1733954201-035400844,0.0.1514485,30600,0.0.1063893,30600,KBL,Fungible Token transferred via Kabila Wallet,0.00336825
2024-12-11T20:02:11.000Z,0.0.1063893-1733947316-358370593,0.0.7835651,6071.610245,0.0.1063893,6071.610245,KBL,,0
2024-12-11T19:37:22.000Z,0.0.1063893-1733945830-436414517,0.0.7835651,6518.409408,0.0.1063893,6518.409408,KBL,,0
2024-12-12T11:31:25.000Z,0.0.7663118-1734003073-895285377,0.0.7663118,15000,0.0.1063517,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00333319
2024-12-11T19:23:55.000Z,0.0.7663118-1733945025-825062476,0.0.7663118,1260000,0.0.1063157,1260000,KBL,Kabila Claim INO - 84 Key NFTs,0.00336473
2024-12-11T19:38:07.000Z,0.0.7663118-1733945876-387047274,0.0.7663118,210000,0.0.1057408,210000,KBL,Kabila Claim INO - 14 Key NFTs,0.00336473
2024-12-11T22:15:38.000Z,0.0.1057364-1733955321-461979645,0.0.7835661,1625.582715,0.0.1057364,1625.582715,KBL,HSUITE DEX - Swap USDC to KBL - 1 USDC = 32.5117 KBL,0.01083117
2024-12-12T02:28:27.000Z,0.0.1057057-1733970497-526442759,0.0.7835651,14928.152551,0.0.1057057,14928.152551,KBL,,0
2024-12-11T20:11:56.000Z,0.0.1057057-1733947898-780553710,0.0.7835661,5377.921683,0.0.1057057,5377.921683,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0538 KBL,0.00776317
2024-12-11T19:24:43.000Z,0.0.1057057-1733945064-751352453,0.0.7835661,1835.427878,0.0.1057057,1835.427878,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0612 KBL,0.00772503
